Dst Port,Protocol,Timestamp,Flow Duration,Tot Fwd Pkts,Tot Bwd Pkts,TotLen Fwd Pkts,TotLen Bwd Pkts,Fwd Pkt Len Max,Fwd Pkt Len Min,Fwd Pkt Len Mean,Fwd Pkt Len Std,Bwd Pkt Len Max,Bwd Pkt Len Min,Bwd Pkt Len Mean,Bwd Pkt Len Std,Flow Byts/s,Flow Pkts/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Tot,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Tot,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Len,Bwd Header Len,Fwd Pkts/s,Bwd Pkts/s,Pkt Len Min,Pkt Len Max,Pkt Len Mean,Pkt Len Std,Pkt Len Var,FIN Flag Cnt,SYN Flag Cnt,RST Flag Cnt,PSH Flag Cnt,ACK Flag Cnt,URG Flag Cnt,CWE Flag Count,ECE Flag Cnt,Down/Up Ratio,Pkt Size Avg,Fwd Seg Size Avg,Bwd Seg Size Avg,Fwd Byts/b Avg,Fwd Pkts/b Avg,Fwd Blk Rate Avg,Bwd Byts/b Avg,Bwd Pkts/b Avg,Bwd Blk Rate Avg,Subflow Fwd Pkts,Subflow Fwd Byts,Subflow Bwd Pkts,Subflow Bwd Byts,Init Fwd Win Byts,Init Bwd Win Byts,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
21,6,16/02/2018 10:49:12,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest
53,17,14/02/2018 08:44:12,512,1,1,41,102,41,41,41.0,0.0,102,102,102.0,0.0,279296.875,3906.25,512.0,0.0,512,512,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,1953.125,1953.125,41,102,61.3333333333,35.2183664206,1240.3333333333,0,0,0,0,0,0,0,0,1,92.0,41.0,102.0,0,0,0,0,0,0,1,41,1,102,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
34510,6,16/02/2018 01:45:58,4565469,5,3,935,370,935,0,187,418.1447118,370,0,123.3333333,213.6195996,285.8413889,1.752284376,652209.8571,1683488.352,4469602,7,4565469,1141367.25,2218983.564,4469609,59,64443,32221.5,45170.68829,64162,281,0,0,0,0,168,104,1.095177735,0.657106641,0,935,145,320.5269099,102737.5,0,0,0,0,1,0,0,0,0,163.125,187,123.3333333,0,0,0,0,0,0,5,935,3,370,219,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,14/02/2018 02:30:36,87573,3,4,1100,1442,1100,0,366.6666666667,635.0852961086,1442,0,360.5,721.0,29027.2115834789,79.9333127791,14595.5,17118.7124019302,40705,1,23588,11794.0,16383.6641200923,23379,209,64237,21412.3333333333,20434.5409866073,40705,1,0,0,0,0,72,92,34.2571340482,45.6761787309,0,1442,317.75,595.4162409609,354520.5,0,0,0,1,0,0,0,0,1,363.1428571429,366.6666666667,360.5,0,0,0,0,0,0,3,1100,4,1442,8192,246,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:39:54,1547,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,115707.821590175,1292.8248222366,1547.0,0.0,1547,1547,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,646.4124111183,646.4124111183,40,139,73.0,57.1576766498,3267.0,0,0,0,0,0,0,0,0,1,109.5,40.0,139.0,0,0,0,0,0,0,1,40,1,139,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:45:43,8341,2,0,0,0,0,0,0,0,0,0,0,0,0,239.7794029,8341,0,8341,8341,8341,8341,0,8341,8341,0,0,0,0,0,0,0,0,0,64,0,239.7794029,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
22,6,14/02/2018 03:08:20,7,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,285714.285714286,7.0,0.0,7,7,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,142857.142857143,142857.142857143,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,241,230,0,32,0.0,0.0,0,0,0.0,0.0,0,0,SSH-Bruteforce
443,6,14/02/2018 10:17:09,61777,9,7,557,3773,206,0,61.8888888889,88.3437100823,1460,0,539.0,655.4329358015,70090.8104958156,258.9960664972,4118.4666666667,5307.7626153543,15467,7,61777,7722.125,5840.1230035359,15494,21,50054,8342.3333333333,12093.1860097605,27463,11,0,0,0,0,192,152,145.6852874047,113.3107790925,0,1460,254.7058823529,474.6863128301,225327.095588235,0,0,0,1,0,0,0,0,0,270.625,61.8888888889,539.0,0,0,0,0,0,0,9,557,7,3773,8192,119,4,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:01:05,38101,2,2,154,410,77,77,77.0,0.0,205,205,205.0,0.0,14802.7610823863,104.9841211517,12700.3333333333,21331.9099551197,37332,279,37611,37611.0,0.0,37611,37611,37822,37822.0,0.0,37822,37822,0,0,0,0,16,16,52.4920605758,52.4920605758,77,205,128.2,70.1084873607,4915.2,0,0,0,0,0,0,0,0,1,160.25,77.0,205.0,0,0,0,0,0,0,2,154,2,410,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
51770,6,16/02/2018 01:47:27,4387552,5,4,935,730,935,0,187,418.1447118,365,0,182.5,210.7328483,379.4826819,2.05125774,548444,1428159.366,4076722,7,4387552,1096888,1990466.683,4076729,25,278906,92968.66667,136367.8401,249969,4011,0,0,0,0,168,136,1.139587633,0.911670107,0,935,166.5,309.7404828,95939.16667,0,0,0,0,1,0,0,0,0,185,187,182.5,0,0,0,0,0,0,5,935,4,730,219,211,1,32,0,0,0,0,0,0,0,0,Benign
3389,6,15/02/2018 01:38:55,2675572,10,8,1144,2754,677,0,114.4,209.8969059112,1173,0,344.25,520.2819977117,1456.8847334327,6.7275334022,157386.588235294,238445.412831233,953191,99,2675572,297285.777777778,342542.363739793,1146977,277,2532472,361781.714285714,281242.114387654,953191,144819,0,0,0,0,224,172,3.7375185568,2.9900148454,0,1173,205.1578947368,377.9033184938,142810.918128655,0,0,0,1,0,0,0,0,0,216.5555555556,114.4,344.25,0,0,0,0,0,0,10,1144,8,2754,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 12:27:02,39709,2,2,80,112,40,40,40.0,0.0,56,56,56.0,0.0,4835.1759047068,100.7328313481,13236.3333333333,22459.2142857521,39170,267,39442,39442.0,0.0,39442,39442,39437,39437.0,0.0,39437,39437,0,0,0,0,16,16,50.366415674,50.366415674,40,56,46.4,8.7635609201,76.8,0,0,0,0,0,0,0,0,1,58.0,40.0,56.0,0,0,0,0,0,0,2,80,2,112,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,14/02/2018 10:58:59,68,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,29411.7647058824,68.0,0.0,68,68,68,68.0,0.0,68,68,0,0.0,0.0,0,0,0,0,0,0,40,0,29411.7647058824,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,278,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,14/02/2018 11:19:27,115281282,19,16,939,2810,565,0,49.4210526316,136.725319036,1460,0,175.625,452.3673838817,32.5204572239,0.3036052288,3390625.94117647,4718740.65940341,10009981,1,115281282,6404515.66666667,4800896.2629166,10031115,31,110405794,7360386.26666667,4583937.18721434,10031417,1,0,0,0,0,392,464,0.1648142671,0.1387909617,0,1460,104.1388888889,318.7264077793,101586.523015873,0,0,0,1,0,0,0,0,0,107.1142857143,49.4210526316,175.625,0,0,0,0,0,0,19,939,16,2810,8192,510,15,20,27344.9090909091,19982.3584766891,87593,21124,10009548.5454545,739.6271173554,10009981,10007347,Benign
53,17,14/02/2018 08:39:43,86572,1,1,40,213,40,40,40.0,0.0,213,213,213.0,0.0,2922.4229543039,23.1021577415,86572.0,0.0,86572,86572,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,11.5510788708,11.5510788708,40,213,97.6666666667,99.8815965698,9976.3333333333,0,0,0,0,0,0,0,0,1,146.5,40.0,213.0,0,0,0,0,0,0,1,40,1,213,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
37896,6,16/02/2018 01:46:16,4357222,4,5,935,401,935,0,233.75,467.5,401,0,80.2,179.3326518,306.6173814,2.065536252,544652.75,1489703.376,4230816,8,4353994,1451331.333,2407194.553,4230824,41560,126406,31601.5,36219.03262,81904,2942,0,0,0,0,136,168,0.918016112,1.14752014,0,935,133.6,308.4975058,95170.71111,0,0,0,0,1,0,0,0,1,148.4444444,233.75,80.2,0,0,0,0,0,0,4,935,5,401,219,225,1,32,0,0,0,0,0,0,0,0,Benign
32862,6,16/02/2018 01:47:46,4248319,5,3,935,314,935,0,187,418.1447118,314,0,104.6666667,181.2879845,293.998638,1.883097762,606902.7143,1577520.055,4184190,5,4248319,1062079.75,2081487.837,4184195,30,20073,10036.5,12192.64223,18658,1415,0,0,0,0,168,104,1.176936101,0.706161661,0,935,138.7777778,316.1264691,99935.94444,0,0,0,0,1,0,0,0,0,156.125,187,104.6666667,0,0,0,0,0,0,5,935,3,314,219,211,1,32,0,0,0,0,0,0,0,0,Benign
21,6,14/02/2018 11:03:48,1,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,2000000.0,1.0,0.0,1,1,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,1000000.0,1000000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
52560,6,16/02/2018 01:47:32,5141939,5,4,935,370,935,0,187,418.1447118,370,0,92.5,185,253.7953095,1.750312479,642742.375,1429892.669,4070780,4,5141939,1285484.75,2538114.977,5092555,26,1028657,342885.6667,587932.2965,1021771,2800,0,0,0,0,168,144,0.972395822,0.777916658,0,935,130.5,305.6545799,93424.72222,0,0,0,0,1,0,0,0,0,145,187,92.5,0,0,0,0,0,0,5,935,4,370,219,211,1,32,0,0,0,0,0,0,0,0,Benign
443,6,14/02/2018 02:46:04,118040205,29,44,864,44882,217,0,29.7931034483,62.541060404,1430,0,1020.0454545455,618.9339655406,387.545921324,0.618433355,1639447.29166667,9658752.56412847,58779191,0,118040205,4215721.60714286,15318400.5273798,58915436,20,117885874,2741531.95348837,12462847.3556728,58875339,0,0,0,0,0,592,892,0.245679004,0.3727543509,0,1430,618.1891891892,683.5610358589,467255.689744539,0,0,0,1,0,0,0,0,1,626.6575342466,29.7931034483,1020.0454545455,0,0,0,0,0,0,29,864,44,44882,8192,180,8,20,560906.0,572688.61051011,965858,155954,58381289.5,562717.697788598,58779191,57983388,Benign
443,6,15/02/2018 01:44:03,117661345,51,83,1022,107237,250,0,20.0392156863,55.5830768433,1460,0,1292.0120481928,450.3363104792,920.0897711989,1.1388617052,884671.766917293,7155055.37207324,59188838,1,117661345,2353226.9,11597799.025404,59239618,16,117583684,1433947.36585366,9097094.01874433,59200359,1,0,0,0,0,1032,1672,0.4334473654,0.7054143398,0,1460,801.9185185185,715.1942753687,511502.851520177,0,0,0,1,0,0,0,0,1,807.9029850746,20.0392156863,1292.0120481928,0,0,0,0,0,0,51,1022,83,107237,8192,131,8,20,221315.0,205761.002257473,366810,75820,58570456.5,874523.504020618,59188838,57952075,Benign
53,17,15/02/2018 11:29:01,39295,2,2,66,130,33,33,33.0,0.0,65,65,65.0,0.0,4987.911948085,101.7941213895,13098.3333333333,21854.3567815054,38333,334,38667,38667.0,0.0,38667,38667,38961,38961.0,0.0,38961,38961,0,0,0,0,16,16,50.8970606947,50.8970606947,33,65,45.8,17.5271218402,307.2,0,0,0,0,0,0,0,0,1,57.25,33.0,65.0,0,0,0,0,0,0,2,66,2,130,-1,-1,1,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 10:16:36,7749133,11,12,1538,3927,661,0,139.8181818182,193.6454585999,1173,0,327.25,516.4332439479,705.2401862247,2.9680739768,352233.318181818,690228.140198062,3004038,37,7749133,774913.3,977814.711700995,3145380,63,7519549,683595.363636364,872179.227121384,3004038,56140,0,0,0,0,244,288,1.4195136411,1.5485603357,0,1173,227.7083333333,393.6698549675,154975.954710145,0,0,1,1,0,0,0,1,1,237.6086956522,139.8181818182,327.25,0,0,0,0,0,0,11,1538,12,3927,8192,62872,7,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:47:11,45732,3,0,0,0,0,0,0,0,0,0,0,0,0,65.59958016,22866,32071.53517,45544,188,45732,22866,32071.53517,45544,188,0,0,0,0,0,0,0,0,0,96,0,65.59958016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
50517,6,15/02/2018 10:51:28,50,3,1,53,0,53,0,17.6666666667,30.5995642671,0,0,0.0,0.0,1060000.0,80000.0,16.6666666667,26.3122278292,47,0,3,1.5,2.1213203436,3,0,0,0.0,0.0,0,0,0,0,0,0,60,20,60000.0,20000.0,0,53,10.6,23.7023205615,561.8,0,0,0,0,1,0,0,0,0,13.25,17.6666666667,0.0,0,0,0,0,0,0,3,53,1,0,1013,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:47:53,45123,2,0,0,0,0,0,0,0,0,0,0,0,0,44.32329411,45123,0,45123,45123,45123,45123,0,45123,45123,0,0,0,0,0,0,0,0,0,64,0,44.32329411,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
21,6,16/02/2018 10:33:40,44,1,1,0,0,0,0,0,0,0,0,0,0,0,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest
80,6,16/02/2018 01:48:01,43851,2,0,0,0,0,0,0,0,0,0,0,0,0,45.60899409,43851,0,43851,43851,43851,43851,0,43851,43851,0,0,0,0,0,0,0,0,0,64,0,45.60899409,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
52859,6,15/02/2018 04:36:53,46,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,43478.2608695652,46.0,0.0,46,46,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,21739.1304347826,21739.1304347826,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,172,255,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 04:39:52,1723983,8,7,1144,1581,677,0,143.0,227.9699228282,1173,0,225.8571428571,430.0986044197,1580.6420364934,8.7007818523,123141.642857143,245376.455819532,953212,3,1723983,246283.285714286,392564.614413863,1130871,3,1606583,267763.833333333,336624.877886003,953212,117809,0,0,0,0,168,148,4.6404169879,4.0603648644,0,1173,170.3125,319.402717323,102018.095833333,0,0,0,1,0,0,0,0,0,181.6666666667,143.0,225.8571428571,0,0,0,0,0,0,8,1144,7,1581,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
50865,6,14/02/2018 12:22:54,12,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,166666.666666667,12.0,0.0,12,12,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,83333.3333333333,83333.3333333333,0,0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,123,252,0,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3128,6,15/02/2018 10:39:25,1002629,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1.994755787,1002629.0,0.0,1002629,1002629,1002629,1002629.0,0.0,1002629,1002629,0,0.0,0.0,0,0,0,0,0,0,80,0,1.994755787,0.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,0,0,14600,-1,0,40,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,15/02/2018 11:03:57,5926481,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,55.5135501152,1.349873559,846640.142857143,2212852.95223944,5864654,40,61827,20609.0,35437.7962209842,61529,98,5926321,1975440.33333333,3421114.42381782,5925803,212,0,0,0,0,92,92,0.6749367795,0.6749367795,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
3389,6,15/02/2018 12:06:50,2957325,12,7,1148,1581,677,0,95.6666666667,195.2189136391,1173,0,225.8571428571,430.0986044197,922.7934028218,6.4247250471,164295.833333333,345001.909270633,1234919,81,2957325,268847.727272727,439057.68320782,1234919,2727,2812874,468812.333333333,523681.399455305,1295684,63061,0,0,0,0,252,152,4.0577210824,2.3670039647,0,1173,136.45,292.3279475989,85455.6289473685,0,0,1,1,0,0,0,1,0,143.6315789474,95.6666666667,225.8571428571,0,0,0,0,0,0,12,1148,7,1581,8192,62852,5,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:48:00,23643,2,0,0,0,0,0,0,0,0,0,0,0,0,84.59163389,23643,0,23643,23643,23643,23643,0,23643,23643,0,0,0,0,0,0,0,0,0,64,0,84.59163389,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,15/02/2018 09:00:21,6298961,4,4,97,232,97,0,24.25,48.5,232,0,58.0,116.0,52.2308361649,1.2700507274,899851.571428571,2353522.96429557,6236889,42,62072,20690.6666666667,35572.3093477684,61766,109,6298806,2099602.0,3636152.28465792,6298269,201,0,0,0,0,92,92,0.6350253637,0.6350253637,0,232,36.5555555556,80.0048609634,6400.7777777778,0,0,0,1,0,0,0,0,1,41.125,24.25,58.0,0,0,0,0,0,0,4,97,4,232,8192,141,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:46:37,39126,2,0,0,0,0,0,0,0,0,0,0,0,0,51.11690436,39126,0,39126,39126,39126,39126,0,39126,39126,0,0,0,0,0,0,0,0,0,64,0,51.11690436,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
38862,6,16/02/2018 01:46:20,4157463,5,3,935,326,935,0,187,418.1447118,326,0,108.6666667,188.2161878,303.3099753,1.924250438,593923.2857,1534336.814,4073263,9,4157463,1039365.75,2022712.774,4073284,22,37519,18759.5,330.2188668,18993,18526,0,0,0,0,168,104,1.202656524,0.721593914,0,935,140.1111111,316.9820359,100477.6111,0,0,0,0,1,0,0,0,0,157.625,187,108.6666667,0,0,0,0,0,0,5,935,3,326,237,211,1,32,0,0,0,0,0,0,0,0,Benign
80,6,15/02/2018 11:25:36,108286276,15,3,2530,0,230,0,168.6666666667,105.2796728899,0,0,0.0,0.0,23.3639948981,0.1662260507,6369780.94117647,13526547.345974,53247436,2,108286274,7734733.85714286,14622634.036852,53247436,409,107263068,53631534.0,32009008.5432638,76265321,30997747,0,0,0,0,496,100,0.1385217089,0.0277043418,0,230,133.1578947368,116.6691729054,13611.6959064327,0,0,0,1,0,0,0,0,0,140.5555555556,168.6666666667,0.0,0,0,0,0,0,0,15,2530,3,0,26883,0,11,32,6154807.5,2155676.54073715,7679101,4630514,23994164.75,20631429.7489229,53247436,6655966,DoS attacks-Slowloris
80,6,15/02/2018 03:50:42,979,3,4,161,488,161,0,53.6666666667,92.9533933395,488,0,122.0,244.0,662921.348314607,7150.153217569,163.1666666667,117.623835453,361,31,561,280.5,202.9396462005,424,137,618,206.0,182.9617446353,396,31,0,0,0,0,72,92,3064.3513789581,4085.8018386108,0,488,81.125,173.7875858627,30202.125,0,0,0,1,0,0,0,0,1,92.7142857143,53.6666666667,122.0,0,0,0,0,0,0,3,161,4,488,8192,149,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:53:17,1456,1,1,46,133,46,46,46.0,0.0,133,133,133.0,0.0,122939.56043956,1373.6263736264,1456.0,0.0,1456,1456,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,686.8131868132,686.8131868132,46,133,75.0,50.2294734195,2523.0,0,0,0,0,0,0,0,0,1,112.5,46.0,133.0,0,0,0,0,0,0,1,46,1,133,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,15/02/2018 11:37:44,340,1,1,39,55,39,39,39.0,0.0,55,55,55.0,0.0,276470.588235294,5882.3529411765,340.0,0.0,340,340,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,2941.1764705882,2941.1764705882,39,55,44.3333333333,9.237604307,85.3333333333,0,0,0,0,0,0,0,0,1,66.5,39.0,55.0,0,0,0,0,0,0,1,39,1,55,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:46:59,165,2,0,0,0,0,0,0,0,0,0,0,0,0,12121.21212,165,0,165,165,165,165,0,165,165,0,0,0,0,0,0,0,0,0,64,0,12121.21212,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
80,6,16/02/2018 01:47:09,59259,2,0,0,0,0,0,0,0,0,0,0,0,0,33.75014766,59259,0,59259,59259,59259,59259,0,59259,59259,0,0,0,0,0,0,0,0,0,64,0,33.75014766,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
21,6,16/02/2018 10:24:20,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1000000,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,500000,500000,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0,0,0,0,0,0,0,0,DoS attacks-SlowHTTPTest
53,17,15/02/2018 12:52:57,38701,1,1,33,65,33,33,33.0,0.0,65,65,65.0,0.0,2532.234309191,51.678251208,38701.0,0.0,38701,38701,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,25.839125604,25.839125604,33,65,43.6666666667,18.4752086141,341.3333333333,0,0,0,0,0,0,0,0,1,65.5,33.0,65.0,0,0,0,0,0,0,1,33,1,65,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
80,6,16/02/2018 01:45:51,2086,2,0,0,0,0,0,0,0,0,0,0,0,0,958.7727709,2086,0,2086,2086,2086,2086,0,2086,2086,0,0,0,0,0,0,0,0,0,64,0,958.7727709,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,225,-1,0,32,0,0,0,0,0,0,0,0,DoS attacks-Hulk
53,17,15/02/2018 12:00:09,13765,1,1,34,190,34,34,34.0,0.0,190,190,190.0,0.0,16273.1565564838,145.2960406829,13765.0,0.0,13765,13765,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,72.6480203414,72.6480203414,34,190,86.0,90.0666419936,8112.0,0,0,0,0,0,0,0,0,1,129.0,34.0,190.0,0,0,0,0,0,0,1,34,1,190,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
53,17,14/02/2018 10:35:19,2764,1,1,41,118,41,41,41.0,0.0,118,118,118.0,0.0,57525.3256150507,723.5890014472,2764.0,0.0,2764,2764,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,8,8,361.7945007236,361.7945007236,41,118,66.6666666667,44.4559707276,1976.3333333333,0,0,0,0,0,0,0,0,1,100.0,41.0,118.0,0,0,0,0,0,0,1,41,1,118,-1,-1,0,8,0.0,0.0,0,0,0.0,0.0,0,0,Benign
443,6,15/02/2018 01:43:00,65113289,13,18,836,6482,507,0,64.3076923077,146.6227498352,1420,0,360.1111111111,591.6412753458,112.3887321987,0.4760932903,2170442.96666667,4080633.89655346,10009216,0,60256361,5021363.41666667,5228452.45659934,10030852,307,65089498,3828794.0,4859888.70577636,10034848,0,0,0,0,0,272,444,0.1996520249,0.2764412653,0,1420,228.6875,472.5741066651,223326.286290323,0,0,0,1,0,0,0,0,1,236.064516129,64.3076923077,360.1111111111,0,0,0,0,0,0,13,836,18,6482,8192,239,9,20,35581.8333333333,28180.5842055602,93084,23568,10007145.0,1273.4881232269,10009216,10005203,Benign
21,6,14/02/2018 11:12:01,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,1,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,FTP-BruteForce
80,6,14/02/2018 08:30:47,113019400,15,16,442,1770,431,0,29.4666666667,111.0816087817,1460,0,110.625,368.0483437449,19.5718611141,0.2742891928,3767313.33333333,4849104.46371355,10015750,6,110428738,7887767.0,4263464.76643435,10046614,437,112988576,7532571.73333333,4337681.97748067,10046640,17,0,0,0,0,312,464,0.1327205772,0.1415686157,0,1460,69.125,270.039871608,72921.5322580645,0,0,0,1,0,0,0,0,1,71.3548387097,29.4666666667,110.625,0,0,0,0,0,0,15,442,16,1770,8192,946,12,20,33908.3636363636,9514.0155693874,62557,30832,10005067.8181818,7095.0271432628,10015750,10000043,Benign
